ID,Manager,Name Country,Title,First,Middle,Last,Suffix,Type,Reason,Hire Date,End Date,Job Code,Position,Business,Location,Office,Time Type,Assigned Shift,Default Weekly Hours,Scheduled Weekly Hours,Pay Type,Custom Job Class,WCC,Effective Date,Address Country,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Address Line 6,Address Line 7,Address Line 8,Address Line 9,Address Line 1 - Local,Address Line 2 - Local,Address Line 3 - Local,Address Line 4 - Local,Address Line 5 - Local,Address Line 6 - Local,Address Line 7 - Local,Address Line 8 - Local,Address Line 9 - Local,City,City Subdivision 1,City Subdivision 2,City Subdivision 1 - Local,City Subdivision 2 - Local,Country Region,Region Subdivision 1,Region Subdivision 2,Region Subdivision 1 - Local,Region Subdivision 2 - Local,Postal Code,Address Public,Address Primary,Address Type,Address Use For,Local City,Address ID,Country Code,Phone Country Code,Number,Extension,Device Type,Phone Public,Phone Primary,Phone Usage Type,Phone Use For,Phone ID,Email Address,Comments,Email Public,Email Primary,Email Usage Type,Email Use For,Email ID
21426,21161,Spain,,Gonzalo,,García,,Regular,Hire Employee > New Hire > New Position,2/1/2008,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Madrid,,FT,,40,40,Salaried,,,2/1/2008,ESP,Montesa,,Calle,,16,,,,,,,,,,,,,,Madrid,,,,,Madrid,,,,,28006,,Yes,Home,"Mailing

Street Address",,Gonzalo_Garcia_Hernandez_Montesa,34,Spain (+34),(91) 588 22 25,,Mobile,,Yes,Home,,Gonzalo_Garcia_Hernandez_HOME_Primary,,,,,,,
21427,21167,Spain,,Carme,,Granell,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Barcelona,,FT,,40,40,Salaried,,,1/1/2016,ESP,Marina,,Carrer,,21,,,,,,,,,,,,,,Badalona,,,,,Barcelona,,,,,8912,,Yes,Home,"Mailing

Street Address",,Carme_Granell_Parellada_Marina,34,Spain (+34),(93) 627 19 82,,Mobile,,Yes,Home,,Carme_Granell_Parellada_HOME_Primary,,,,,,,
21428,21167,United Kingdom,,Diane,,Warwick,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,London,,FT,,40,40,Salaried,,,1/1/2016,GBR,538 Prospect Heights,,,,,,,,,,,,,,,,,,Reading,,,,,,,,,,RG4 1AM,,Yes,Home,"Mailing

Shipping

Street Address",,Diane_Warwick_538_Prospect_Heights,44,United Kingdom (+44),(1189) 256551,,Mobile,Public,Yes,Home,,Diane_Warwick_HOME_Primary,diane.warwick@hcm.show,,Public,Yes,Work,,Diane_Warwick_WORK_Primary
21429,21167,United Kingdom,,Chester,,Sunderland,,Regular,Hire Employee > New Hire > New Position,2/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,London,,FT,,40,40,Salaried,,,2/1/2016,GBR,253 East Street,,,,,,,,,,,,,,,,,,Reading,,,,,,,,,,RG4 1NA,,Yes,Home,"Mailing

Street Address",,Chester_Sunderland_253_East_Street,44,United Kingdom (+44),(1189) 255555,,Mobile,Public,Yes,Home,,Chester_Sunderland_HOME_Primary,chester.sunderland@hcm.show,,Public,Yes,Work,,Chester_Sunderland_WORK_Primary
21430,21002,United States of America,,Rachel,,Knight,,Regular,Hire Employee > New Hire > Fill Vacancy,2/1/2014,,Chief_Financial_Officer,Chief Financial Officer,Chief Financial Officer,San_Francisco,,FT,,40,40,Salaried,,8810,2/1/2014,USA,3770 22nd Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94114,,Yes,Home,"Mailing

Street Address",,Rachel_Knight_3770_22nd_Street,1,United States of America (+1),(650) 795-9741,,Mobile,Public,,Home,,Rachel_Knight_HOME,rachel.knight@hcm.show,,Public,Yes,Work,,Rachel_Knight_WORK_Primary
21431,21002,United States of America,,Joy,,Banks,,Regular,,6/1/2016,,Chief_Human_Resources_Officer,Chief Human Resources Officer,Chief Human Resources Officer,San_Francisco,,FT,,40,40,Salaried,,8810,6/1/2016,USA,3799 Washington Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94118,,Yes,Home,"Mailing

Street Address",,Joy_Banks_3799_Washington_Street,1,United States of America (+1),(415) 207-3570,,Mobile,,Yes,Home,,Joy_Banks_HOME_Primary,joy.banks@hcm.show,,Public,Yes,Work,,Joy_Banks_WORK_Primary
21432,21244,Sweden,,Astrid,,Berglund,,Regular,Hire Employee > New Hire > New Position,10/31/2016,,Regional_Finance_Manager,Regional Finance Manager,Regional Finance Manager,Stockholm,,FT,,40,40,Salaried,,,10/31/2016,SWE,Skulptörvägen,,17,,,,,,,,,,,,,,,,Stockholm,,,,,,,,,,121 43,,Yes,Home,"Mailing

Street Address",,Astrid_Berglund_Skulptorvagen,46,Sweden (+46),(8) 702 10 11,,Mobile,Public,Yes,Work,,Astrid_Berglund_WORK_Primary,astrid.berglund@hcm.show,,Public,Yes,Work,,Astrid_Berglund_WORK_Primary
21433,21145,Japan,,Fumi,,Endo,,Regular,,11/1/2016,,HR_Manager,HR Manager,HR Manager,Tokyo,,FT,,40,40,Salaried,,,9/1/2016,JPN,5-35-12-232 Yoyogi,,,,,,,,,,,,,,,,,,Shibuya-ku,,,,,Tokyo,,,,,151-0053,,Yes,Home,"Mailing

Mileage Calculation

Street Address",,Fumi_Endo_5_35_12_232_Yoyogi,81,Japan (+81),(3) 5300-1200,,Landline,Public,Yes,Home,,Fumi_Endo_HOME_Primary,endo.fumi@hcm.show,,,Yes,Home,,Fumi_Endo_HOME_Primary
21434,21167,Norway,,Nora,,Berg,,Regular,,11/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Oslo,,FT,,40,40,,,,8/3/2017,NOR,Stortingsgata 18B,,,,,,,,,,,,,,,,,,Oslo,,,,,,,,,,161,,Yes,Home,,,Nora_Berg_Stortingsgata_18B,47,Norway (+47),(23) 52 34 57,,Mobile,,Yes,Home,,Nora_Berg_HOME_Primary,nora.berg@cloud.net,,,Yes,Home,,Nora_Berg_HOME_Primary
21435,21318,Sweden,,Frida,,Holmlund,,Regular,Hire Employee > New Hire > New Position,2/1/2016,,Call_Center_Operator,Call Center Operator,Call Center Operator,Stockholm,,FT,,40,40,,,,8/3/2017,SWE,Svarvargatan 10,,,,,,,,,,,,,,,,,,Stockholm,,,,,,,,,,11249,,Yes,Home,,,Frida_Holmlund_Svarvargatan_10,46,Sweden (+46),(8) 43 56 11,,Mobile,Public,Yes,Home,,Frida_Holmlund_HOME_Primary,fholmlund@sky.net,,Public,Yes,Home,,Frida_Holmlund_HOME_Primary
21436,21318,Norway,,Tom,,Olsen,,Regular,Hire Employee > New Hire > New Position,2/1/2016,,Call_Center_Operator,Call Center Operator,Call Center Operator,Oslo,,FT,,40,40,,,,1/1/2016,NOR,Nydalsveien,,28,,,,,,,,,,,,,,,,Oslo,,,,,,,,,,484,,Yes,Home,"Mailing

Street Address",,Tom_Olsen_Nydalsveien,47,Norway (+47),(23) 66 73 23,,Mobile,Public,Yes,Home,,Tom_Olsen_HOME_Primary,tom.olsen@blue.net,,Public,Yes,Home,,Tom_Olsen_HOME_Primary
21437,21318,Denmark,,Mads,,Larsen,,Regular,Hire Employee > New Hire > New Position,2/1/2016,,Call_Center_Operator,Call Center Operator,Call Center Operator,Odense,,FT,,37,37,,,,1/1/2016,DNK,Niels Bohrs Alle,,23,,,,,,,,,,,,,,,,Odense,,,,,,,,,,5230,,Yes,Home,"Mailing

Street Address",,Mads_Larsen_Niels_Bohrs_Alle,45,Denmark (+45),(89) 56 22 14,,Landline,Public,Yes,Home,,Mads_Larsen_HOME_Primary,mlarsen@sky.net,,,Yes,Home,,Mads_Larsen_HOME_Primary
21438,21318,Finland,,Hanna,,Salo,,Regular,Hire Employee > New Hire > Fill Vacancy,2/1/2016,,Call_Center_Operator,Call Center Operator,Call Center Operator,Helsinki,,FT,,37.5,37.5,,,,1/1/2016,FIN,Kolmas Linia 12,,,,,,,,,,,,,,,,,,,Helsinki,,,,,,,,,101,,Yes,Home,"Mailing

Street Address",,Hanna_Salo_Kolmas_Linia_12,358,Finland (+358),(09) 74563322,,Mobile,Public,Yes,Home,,Hanna_Salo_HOME_Primary,hanna.salo@smart.net,,Public,Yes,Home,,Hanna_Salo_HOME_Primary
21442,21445,Poland,,Kacper,,Nowak,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Warsaw,,FT,,40,40,,,,1/1/2016,POL,Koszykowa,16,,,,,,,,,,,,,,,,,Warszawa,,,,,,,,,,00-689,,Yes,Home,"Mailing

Street Address",,Kacper_Nowak_Koszykowa,48,Poland (+48),(22) 830 85 24,,Landline,Public,Yes,Home,,Kacper_Nowak_HOME_Primary,knowak@hcm.show,,Public,Yes,Work,,Kacper_Nowak_WORK_Primary
21443,21445,Austria,,Nico,,Wimmer,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Vienna,,FT,,40,40,,,,1/1/2016,AUT,Ottogasse,,2-4,,,,,,,,,,,,,,,,Austria,,,,,,,,,,1030,,Yes,Home,"Mailing

Street Address",,Nico_Wimmer_Ottogasse,43,Austria (+43),() 525098,,Landline,Public,Yes,Home,,Nico_Wimmer_HOME_Primary,nico.wimmer@hcm.show,,Public,Yes,Work,,Nico_Wimmer_WORK_Primary
21444,21445,Ireland,,Ainsley,,Carey,,Regular,,1/1/2016,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Dublin,,FT,,40,40,,,,1/1/2016,IRL,34 Abbotts Hill,,,,,,,,,,,,,,,,,,Malahide,,,,,Dublin,,,,,K36,,Yes,Home,"Mailing

Street Address",,Ainsley_Carey_34_Abbotts_Hill,353,Ireland (+353),() 1 605 9831,,Landline,Public,Yes,Home,,Ainsley_Carey_HOME_Primary,ainsley.carey@hcm.show,,Public,Yes,Work,,Ainsley_Carey_WORK_Primary
21445,21036,United States of America,,Grayson,,Rogers,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Director_Field_Sales,"Director, Field Sales","Director, Field Sales",New_York,,FT,,40,40,Salaried,,8742,1/1/2016,USA,95 Wall Street #2107,,,,,,,,,,,,,,,,,,New York,,,,,New York,,,,,10005,,Yes,Home,"Mailing

Street Address",,Grayson_Rogers_95_Wall_Street_2107,1,United States of America (+1),(212) 309-4918,,Mobile,,Yes,Home,,Grayson_Rogers_HOME_Primary,grayson.rogers@hcm.show,,Public,Yes,Work,,Grayson_Rogers_WORK_Primary
21446,21145,United States of America,,Ashton,,Burns,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,HR_Manager,HR Manager,HR Manager,New_York,,FT,,40,40,Salaried,,,1/1/2016,USA,2025 Regent Place,,,,,,,,,,,,,,,,,,Brooklyn,,,,,New York,,,,,11226,,Yes,Home,"Mailing

Street Address",,Ashton_Burns_2025_Regent_Place,1,United States of America (+1),(212) 393-9821,,Mobile,,Yes,Home,,Ashton_Burns_HOME_Primary,ashton.burns@hcm.show,,Public,Yes,Work,,Ashton_Burns_WORK_Primary
21448,21368,Germany,,Fritz,,Dahlmayr,,Regular,,5/1/2017,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Munich,,PT,,37.5,20,Salaried,,,12/21/2017,DEU,Wendl-Dietrich Str.,,6,,,,,,,,,,,,,,,,München,,,,,Bavaria,,,,,80634,,Yes,Home,,,Fritz_Dahlmayr_Wendl_Dietrich_Str,49,Germany (+49),(089) 55005578,,Mobile,,Yes,Home,,Fritz_Dahlmayr_HOME_Primary,fdahlmayr@cloud.net,,,Yes,Home,,Fritz_Dahlmayr_HOME_Primary
21449,21368,Germany,,Ralf,,Maier,,Regular,,9/1/2017,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Munich,,FT,,37.5,37.5,Salaried,,,12/21/2017,DEU,Tulbeckstr.,,9,,,,,,,,,,,,,,,,München,,,,,Bavaria,,,,,80339,,Yes,Home,,,Ralf_Maier_Tulbeckstr,49,Germany (+49),(089) 91763431,,Mobile,Public,Yes,Home,,Ralf_Maier_HOME_Primary,ralf.maier@hcm.show,,Public,Yes,Work,,Ralf_Maier_WORK_Primary
21450,21007,Germany,,Johannes,,Koch,,Regular,,6/1/2017,,Senior_Recruiter,Senior Recruiter,Senior Recruiter,Munich,,FT,,37.5,37.5,Salaried,,,1/1/2017,DEU,Grillparzerstr.,,14,,,,,,,,,,,,,,,,München,,,,,Bavaria,,,,,81675,,Yes,Home,"Mailing

Street Address",,Johannes_Koch_Grillparzerstr,49,Germany (+49),(89) 550.5650,,Mobile,,Yes,Home,,Johannes_Koch_HOME_Primary,jkoch@nine.net,,,Yes,Home,,Johannes_Koch_HOME_Primary
21451,21368,Germany,,Silke,,Bellinghausen,,Regular,Hire Employee > New Hire > New Position,6/1/2017,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Munich,,FT,,37.5,37.5,Salaried,,,1/1/2017,DEU,Schulstr.,,30,,,,,,,,,,,,,,,,München,,,,,Bavaria,,,,,80634,,Yes,Home,"Mailing

Street Address",,Silke_Bellinghausen_Schulstr,49,Germany (+49),(089) 55306789,,Mobile,,Yes,Home,,Silke_Bellinghausen_HOME_Primary,sbellinghausen@sun.net,,,Yes,Home,,Silke_Bellinghausen_HOME_Primary
21452,21145,Germany,,Constantin,,Kunz,,Regular,Hire Employee > New Hire > New Position,6/1/2017,,Staff_HR_Representative,Staff HR Representative,Staff HR Representative,Stuttgart,,FT,Reported_Hours_Germany,37.5,37.5,Salaried,,,1/1/2017,DEU,Landshuter Allee,,168,,,,,,,,,,,,,,,,München,,,,,Bavaria,,,,,80637,,Yes,Home,"Mailing

Street Address",,Constantin_Kunz_Landshuter_Allee,49,Germany (+49),(89) 550.5752,,Mobile,,Yes,Home,,Constantin_Kunz_HOME_Primary,ckunz@star.net,,,Yes,Home,,Constantin_Kunz_HOME_Primary
21453,21075,South Africa,,Maria,,Venter,,Regular,Hire Employee > New Hire > New Position,1/9/2017,,Director_Global_Support,"Director, Global Support","Director, Global Support",Johannesburg,,FT,,40,40,Salaried,,,2/9/2018,ZAF,5th Street,,60,,,,,,,,,,,,,,,,Johannesburg,Houghton Estate,,,,Gauteng,,,,,2198,,Yes,Home,"Mailing

Shipping

Street Address",,Maria_Venter_5th_Street,27,South Africa (+27),(011) 4527411,,Mobile,,Yes,Home,,Maria_Venter_HOME_Primary,maria.venter@hcm.show,,Public,Yes,Work,,Maria_Venter_WORK_Primary
21454,21453,South Africa,,Patrick,,Nkosi,,Regular,Hire Employee > New Hire > New Position,1/18/2017,,Manager_Global_Support,"Manager, Global Support","Manager, Global Support",Johannesburg,,FT,,40,40,Salaried,,,1/18/2017,ZAF,Beacon Road,,12,,,,,,,,,,,,,,,,Germiston,Hazeldene,,,,Gauteng,,,,,1401,,Yes,Home,"Mailing

Shipping

Street Address",,Patrick_Nkosi_Beacon_Road,27,South Africa (+27),(011) 9192975,,Mobile,,Yes,Home,,Patrick_Nkosi_HOME_Primary,patrick.nkosi@hcm.show,,Public,Yes,Work,,Patrick_Nkosi_WORK_Primary
21458,21174,United States of America,,Inez,,Camacho,,Regular,Hire Employee > New Hire > New Position,5/1/2017,,Office_Manager,Office Manager,Office Manager,Hagatna,,FT,,40,40,Salaried,,8810,5/1/2017,USA,250 Villa Rosario,,,,,,,,,,,,,,,,,,Dededo,,,,,Guam,,,,,96929,,Yes,Home,"Mailing

Street Address",,Inez_Camacho_250_Villa_Rosario,1,United States of America (+1),(631) 7151679,,Landline,Public,Yes,Home,,Inez_Camacho_HOME_Primary,inez.camacho@hcm.show,,Public,Yes,Work,,Inez_Camacho_WORK_Primary
21459,21464,"Korea, Republic of",,Min-gyu,,Kang,,Regular,,2/1/2016,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Seoul,,FT,,40,40,Salaried,,,1/31/2019,KOR,"101-3, Biktoriabilding Yeoksam 1(il)-dong",,,,,,,,,,,,,,,,,,Seoul,,,,,,Gangnam-gu,,,,,,Yes,Home,,,Min_gyu_Kang_101_3_Biktoriabilding_Yeoksam_1il_dong,82,"Korea, Republic of (+82)",(10) 58443132,,Mobile,Public,Yes,Home,,Min_gyu_Kang_HOME_Primary,kang.mg@hcm.show,,Public,Yes,Home,,Min_gyu_Kang_HOME_Primary
21460,21464,"Korea, Republic of",,Dong-Wook,,Kim,,Regular,,6/20/2018,,Customer_Service_Associate,Customer Service Associate,Customer Service Associate,Seoul,,FT,,40,40,Salaried,,,6/20/2018,KOR,"80-11, Doksan-ro 36-gil",,,,,,,,,,,,,,,,,,Seoul,,,,,,Geumcheon-gu,,,,8565,,Yes,Home,,,Dong_Wook_Kim_80_11_Doksan_ro_36_gil,82,"Korea, Republic of (+82)",(10) 31553511,,Mobile,Public,Yes,Home,,Dong_Wook_Kim_HOME_Primary,dong-wook.kim@hcm.show,,Public,Yes,Home,,Dong_Wook_Kim_HOME_Primary
21461,21464,"Korea, Republic of",,Byung-Hoon,,Ko,,Regular,,3/18/2018,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Seoul,,FT,,40,40,,,,3/18/2018,KOR,"24-9, Itaewon-ro 55ra-gil",,,,,,,,,,,,,,,,,,Seoul,,,,,,Yongsan-gu,,,,4348,,Yes,Home,,,Byung_Hoon_Ko_24_9_Itaewon_ro_55ra_gil,82,"Korea, Republic of (+82)",(10) 74128773,,Mobile,Public,Yes,Home,,Byung_Hoon_Ko_HOME_Primary,ko.byung-hoon@workday.com,,Public,Yes,Work,,Byung_Hoon_Ko_WORK_Primary
21462,21464,"Korea, Republic of",,Min-Jung,,Pak,,Regular,,6/13/2018,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Seoul,,FT,,40,40,,,,1/31/2019,KOR,"24-11, Yeongdeungpo-gu",,,,,,,,,,,,,,,,,,Seoul,,,,,,,,,,,,Yes,Home,,,Min_Jung_Pak_24_11_Yeongdeungpo_gu,82,"Korea, Republic of (+82)",(10) 72680995,,Mobile,Public,Yes,Home,,Min_Jung_Pak_HOME_Primary,mj.pak@hcm.show,,Public,Yes,Home,,Min_Jung_Pak_HOME_Primary
21463,21464,"Korea, Republic of",,Ji-Eun,,Kim,,Regular,,1/12/2018,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Seoul,,FT,,40,40,,,,1/12/2018,KOR,"78-4, Yongsandong 6(yuk)-ga",,,,,,,,,,,,,,,,,,Seoul,,,,,,Yongsan-gu,,,,,,Yes,Home,,,Ji_Eun_Kim_78_4_Yongsandong_6yuk_ga,82,"Korea, Republic of (+82)",(10) 89124413,,Mobile,Public,Yes,Home,,Ji_Eun_Kim_HOME_Primary,kim.ji-eun@hcm.show,,Public,Yes,Work,,Ji_Eun_Kim_WORK_Primary
21464,21078,"Korea, Republic of",,Jong-Soo,,No,,Regular,,4/22/2017,,Manager_Global_Support,"Manager, Global Support","Manager, Global Support",Seoul,,FT,,40,40,,,,4/22/2017,KOR,"169-316, Sanggye 5(o)-dong",,,,,,,,,,,,,,,,,,Seoul,,,,,,Nowon-gu,,,,,,Yes,Home,,,Jong_Soo_No_169_316_Sanggye_5o_dong,82,"Korea, Republic of (+82)",(10) 13345133,,Mobile,Public,Yes,Work,,Jong_Soo_No_WORK_Primary,jong-soo.no@hcm.show,,Public,Yes,Work,,Jong_Soo_No_WORK_Primary
21465,21464,"Korea, Republic of",,Min-Soo,,Kim,,Regular,,8/30/2018,,Call_Center_Operator,Call Center Operator,Call Center Operator,Seoul,,FT,,40,40,Hourly,,,8/30/2018,KOR,"97-5, Junggog 4(sa)-dong",,,,,,,,,,,,,,,,,,Seoul,,,,,,Gwangjin-gu,,,,,,Yes,Home,,,Min_Soo_Kim_97_5_Junggog_4sa_dong,82,"Korea, Republic of (+82)",(10) 48734133,,Mobile,Public,Yes,Work,,Min_Soo_Kim_WORK_Primary,kim.min-soo@hcm.show,,Public,Yes,Work,,Min_Soo_Kim_WORK_Primary
21466,21464,"Korea, Republic of",,Jung-Yoon,,Hong,,Regular,,1/3/2018,,Call_Center_Operator,Call Center Operator,Call Center Operator,Seoul,,FT,,40,40,Hourly,,,1/3/2018,KOR,"12-6, Sangaapateu Samseong 2(i)-dong",,,,,,,,,,,,,,,,,,Seoul,,,,,,Gangnam-gu,,,,,,Yes,Home,,,Jung_Yoon_Hong_12_6_Sangaapateu_Samseong_2i_dong,82,"Korea, Republic of (+82)",(10) 25339891,,Mobile,Public,Yes,Work,,Jung_Yoon_Hong_WORK_Primary,hong.jy@hcm.show,,Public,Yes,Work,,Jung_Yoon_Hong_WORK_Primary
21467,21171,"Korea, Republic of",,Byungwook,,Kim,,Regular,,4/22/2017,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Seoul,,FT,,40,40,,,,4/22/2017,KOR,"22, Gaepo-ro 20-gil",,,,,,,,,,,,,,,,,,Seoul,,,,,,Gangnam-gu,,,,6307,,Yes,Home,"Mailing

Street Address",,Byungwook_Kim_22_Gaepo_ro_20_gil,82,"Korea, Republic of (+82)",(10) 65739839,,Mobile,Public,Yes,Home,,Byungwook_Kim_HOME_Primary,bkim@hcm.show,,,Yes,Home,,Byungwook_Kim_HOME_Primary
21468,21197,South Africa,,Lesedi,,Ndlovu,,Regular,,1/18/2018,,Consultant,Consultant,Consultant,Johannesburg,,FT,,40,40,Salaried,,,1/18/2018,ZAF,12 Triscitan St,,,,,,,,,,,,,,,,,,Johannesburg,Dainfern,,,,,,,,,2055,,Yes,Home,"Mailing

Street Address",,Lesedi_Ndlovu_12_Triscitan_St,27,South Africa (+27),(11) 9192975,,Landline,,Yes,Home,,Lesedi_Ndlovu_HOME_Primary,lesedi.ndlovu@hcm.show,,Public,Yes,Work,,Lesedi_Ndlovu_WORK_Primary
21470,21167,South Africa,,Aesha,,Pillay,,Regular,,1/23/2018,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Cape_Town,,FT,,40,40,Salaried,,,1/23/2018,ZAF,22 Rogers Rd,,,,,,,,,,,,,,,,,,Tyger Valley,Ravenswood,,,,,,,,,1459,,Yes,Home,"Mailing

Street Address",,Aesha_Pillay_22_Rogers_Rd,27,South Africa (+27),(11) 4454554,,Landline,Public,Yes,Work,,Aesha_Pillay_WORK_Primary,aesha.pillay@hcm.show,,Public,Yes,Work,,Aesha_Pillay_WORK_Primary
21471,21197,South Africa,,Victoria,,Sambu,,Regular,,2/1/2019,,Consultant_Manager,Consultant Manager,Consultant Manager,Johannesburg,,FT,,40,40,Salaried,,,2/1/2019,ZAF,44 Ingwenja St,,,,,,,,,,,,,,,,,,Johannesburg,Waterfall Estate,,,,,,,,,1682,,Yes,Home,,,Victoria_Sambu_44_Ingwenja_St,27,South Africa (+27),(11) 4527411,,Mobile,,Yes,Home,,Victoria_Sambu_HOME_Primary,victoria.sambu@hcm.show,,Public,Yes,Work,,Victoria_Sambu_WORK_Primary
21472,21103,South Africa,,Cherelle,,Daniels,,Regular,,2/1/2019,,Senior_Manager_Field_Marketing,"Senior Manager, Field Marketing","Senior Manager, Field Marketing",Cape_Town,,FT,,40,40,Salaried,,,2/1/2019,ZAF,121 Meath St,,,,,,,,,,,,,,,,,,Bellville,Oakdale,,,,,,,,,7530,,Yes,Home,,,Cherelle_Daniels_121_Meath_St,27,South Africa (+27),(21) 4184577,,Mobile,,Yes,Home,,Cherelle_Daniels_HOME_Primary,cherelle.daniels@hcm.show,,Public,Yes,Work,,Cherelle_Daniels_WORK_Primary
21473,21122,Japan,,Bunji,,Asai,,Regular,Hire Employee > New Hire > New Position,2/1/2016,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Tokyo,,FT,,40,40,Salaried,,,7/9/2019,JPN,4-17-10-201  TAISHIDO,,,,,,,,,太子堂,セタガヤク,,タイシドウ,,,,,,SETAGAYA-KU,,,,,Tokyo,,,,,154-0004,,Yes,Home,"Mailing

Street Address",世田谷区,Bunji_Asai_4_17_10_201_TAISHIDO,81,Japan (+81),(3) 54321098,,Mobile,Public,Yes,Work,,Bunji_Asai_WORK_Primary,basai@hcm.show,,Public,Yes,Work,,Bunji_Asai_WORK_Primary
21474,21125,Japan,,Jun,,Inaba,,Regular,Hire Employee > New Hire > Fill Vacancy,6/15/2017,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Osaka,,FT,,40,40,Salaried,,,7/9/2019,JPN,15-778 HOMMACHI,,,,,,,,,本町,,,,,,,,,KYOTO-SHI HIGASHIYAMA-KU,,,,,Kyoto,,,,,605-0981,,Yes,Home,,京都市東山区,Jun_Inaba_15_778_HOMMACHI,81,Japan (+81),(75) 7441100,,Mobile,,Yes,Home,,Jun_Inaba_HOME_Primary,jinaba@hcm.show,,,Yes,Home,,Jun_Inaba_HOME_Primary
21475,21125,Japan,,Lisa,,Kase,,Regular,Hire Employee > New Hire > Fill Vacancy,3/18/2018,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Osaka,,FT,,40,40,Salaried,,,1/1/2017,JPN,3-4-30  MIYAHARA,,,,,,,,,宮原,オオサカシヨドガワク,,ミヤハラ,,,,,,OSAKA-SHI YODOGAWA-KU,,,,,Osaka,,,,,532-0003,,Yes,Home,"Mailing

Street Address",大阪市淀川区,Lisa_Kase_3_4_30_MIYAHARA,81,Japan (+81),(6) 63950100,,Mobile,Public,Yes,Work,,Lisa_Kase_WORK_Primary,lkase@hcm.show,,Public,Yes,Work,,Lisa_Kase_WORK_Primary
21476,21195,Japan,,Rieko,,Oka,,Regular,Hire Employee > New Hire > New Position,1/1/2016,,Consultant,Consultant,Consultant,Tokyo,,FT,,40,40,Salaried,,,1/1/2016,JPN,3-42-3 JINGUMAE,,,,,,,,,神宮前,シブヤク,,ジングウマエ,,,,,,SHIBUYA-KU,,,,,Tokyo,,,,,150-0001,,Yes,Home,"Mailing

Street Address",渋谷区,Rieko_Oka_3_42_3_JINGUMAE,81,Japan (+81),(50) 33141900,,Mobile,,Yes,Home,,Rieko_Oka_HOME_Primary,roka@hcm.show,,Public,Yes,Work,,Rieko_Oka_WORK_Primary
21477,21122,Japan,,Daigo,,Chiba,,Regular,Hire Employee > New Hire > New Position,1/1/2017,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Tokyo,,FT,,0,0,,,,1/1/2017,JPN,2-32-20-101 MATSUBARA,,,,,,,,,松原,セタガヤク,,マツバラ,,,,,,SETAGAYA-KU,,,,,Tokyo,,,,,156-0043,,Yes,Home,,世田谷区,ADDRESS_REFERENCE-16-1970,81,Japan (+81),(3) 53000053,,Mobile,Public,Yes,Work,,Daigo_Chiba_WORK_Primary,dchiba@hcm.show,,Public,Yes,Work,,Daigo_Chiba_WORK_Primary
21478,21167,Luxembourg,,Maxime,,Weber,,Regular,Hire Employee > New Hire > New Position,1/2/2019,,Regional_Sales_Manager,Regional Sales Manager,Regional Sales Manager,Luxembourg,,FT,,40,40,,,,8/9/2019,LUX,Rue du Château 20,,,,,,,,,,,,,,,,,,Luxembourg,,,,,,,,,,6540,,Yes,Home,,,Maxime_Weber_Rue_du_Chateau_20,352,Luxembourg (+352),(49) 26583994,,Mobile,Public,Yes,Work,,Maxime_Weber_WORK_Primary,mweber@hcm.show,,,Yes,Home,,Maxime_Weber_HOME_Primary
